air_temp,clearsky_dhi,clearsky_ghi,cloud_opacity,dni,ghi,relative_humidity,period_end,period
8,0,0,47.8,0,0,86,2021-01-01T01:00:00Z,PT60M
8,0,0,50.1,0,0,88.7,2021-01-01T02:00:00Z,PT60M
7,0,0,61.3,0,0,89.9,2021-01-01T03:00:00Z,PT60M
6,0,0,53.2,0,0,92,2021-01-01T04:00:00Z,PT60M
6,0,0,30.5,0,0,94,2021-01-01T05:00:00Z,PT60M
6,0,0,18.5,0,0,95.3,2021-01-01T06:00:00Z,PT60M
6,0,0,7.7,0,0,95.6,2021-01-01T07:00:00Z,PT60M
6,0,0,8.9,0,0,95.3,2021-01-01T08:00:00Z,PT60M
6,0,0,13,0,0,95.9,2021-01-01T09:00:00Z,PT60M
5,0,0,3.7,0,0,94.6,2021-01-01T10:00:00Z,PT60M
5,0,0,28,0,0,93.9,2021-01-01T11:00:00Z,PT60M
5,21,53,41.9,78,41,93.6,2021-01-01T12:00:00Z,PT60M
6,59,289,8.6,561,265,90.1,2021-01-01T13:00:00Z,PT60M
8,74,549,2.6,857,536,84.5,2021-01-01T14:00:00Z,PT60M
10,84,775,15.8,565,647,73,2021-01-01T15:00:00Z,PT60M
11,94,944,34,187,619,66.6,2021-01-01T16:00:00Z,PT60M
12,106,1042,47.2,0,551,65.8,2021-01-01T17:00:00Z,PT60M
12,112,1064,46.6,48,568,64.1,2021-01-01T18:00:00Z,PT60M
12,131,1004,25.9,331,746,64.3,2021-01-01T19:00:00Z,PT60M
12,131,871,53,15,415,65.8,2021-01-01T20:00:00Z,PT60M
11,116,676,69.2,0,211,68,2021-01-01T21:00:00Z,PT60M
11,92,434,48.5,25,217,73,2021-01-01T22:00:00Z,PT60M
10,58,175,38.2,6,110,79.1,2021-01-01T23:00:00Z,PT60M
9,6,9,67.8,0,4,82.9,2021-01-02T00:00:00Z,PT60M
7,0,0,68,0,0,88.4,2021-01-02T01:00:00Z,PT60M
7,0,0,75.2,0,0,92.1,2021-01-02T02:00:00Z,PT60M
7,0,0,71.2,0,0,93,2021-01-02T03:00:00Z,PT60M
7,0,0,60.3,0,0,93.3,2021-01-02T04:00:00Z,PT60M
7,0,0,44.9,0,0,93.4,2021-01-02T05:00:00Z,PT60M
7,0,0,62,0,0,93.7,2021-01-02T06:00:00Z,PT60M
7,0,0,72.9,0,0,93.3,2021-01-02T07:00:00Z,PT60M
7,0,0,66,0,0,94.3,2021-01-02T08:00:00Z,PT60M
6,0,0,50.8,0,0,94.9,2021-01-02T09:00:00Z,PT60M
6,0,0,48.7,0,0,95.3,2021-01-02T10:00:00Z,PT60M
5,0,0,44.5,0,0,95.6,2021-01-02T11:00:00Z,PT60M
6,20,52,43,5,33,93,2021-01-02T12:00:00Z,PT60M
7,54,286,22.4,273,221,86.5,2021-01-02T13:00:00Z,PT60M
9,65,547,48.4,2,283,76.6,2021-01-02T14:00:00Z,PT60M
11,73,775,51.2,0,381,67.4,2021-01-02T15:00:00Z,PT60M
12,83,946,46.5,38,507,64.6,2021-01-02T16:00:00Z,PT60M
13,91,1048,28.2,314,751,63.2,2021-01-02T17:00:00Z,PT60M
15,99,1071,43.6,104,605,60.9,2021-01-02T18:00:00Z,PT60M
15,111,1012,72.7,0,276,62.3,2021-01-02T19:00:00Z,PT60M
14,111,879,44.9,119,477,63,2021-01-02T20:00:00Z,PT60M
14,101,683,48.6,40,351,63.9,2021-01-02T21:00:00Z,PT60M
12,96,435,52.8,37,195,71.9,2021-01-02T22:00:00Z,PT60M
11,63,174,26.1,65,127,79.8,2021-01-02T23:00:00Z,PT60M
10,7,9,62.6,0,4,82.8,2021-01-03T00:00:00Z,PT60M
10,0,0,59.9,0,0,85.6,2021-01-03T01:00:00Z,PT60M
10,0,0,73,0,0,85.9,2021-01-03T02:00:00Z,PT60M
8,0,0,52.9,0,0,88.8,2021-01-03T03:00:00Z,PT60M
7,0,0,34.8,0,0,92.4,2021-01-03T04:00:00Z,PT60M
7,0,0,12.9,0,0,93.3,2021-01-03T05:00:00Z,PT60M
6,0,0,65,0,0,94.6,2021-01-03T06:00:00Z,PT60M
7,0,0,68.9,0,0,95,2021-01-03T07:00:00Z,PT60M
7,0,0,44.9,0,0,95.6,2021-01-03T08:00:00Z,PT60M
7,0,0,36.6,0,0,95.9,2021-01-03T09:00:00Z,PT60M
6,0,0,40.7,0,0,97.6,2021-01-03T10:00:00Z,PT60M
6,0,0,44.8,0,0,99.3,2021-01-03T11:00:00Z,PT60M
6,17,52,51.5,2,30,99,2021-01-03T12:00:00Z,PT60M
7,45,290,49.9,25,148,92.1,2021-01-03T13:00:00Z,PT60M
8,55,551,15.2,577,463,82.8,2021-01-03T14:00:00Z,PT60M
10,65,777,25.2,349,582,70.2,2021-01-03T15:00:00Z,PT60M
13,91,944,20.1,467,754,60.5,2021-01-03T16:00:00Z,PT60M
13,97,1046,20.3,483,835,62.1,2021-01-03T17:00:00Z,PT60M
13,102,1070,11.5,703,947,66.5,2021-01-03T18:00:00Z,PT60M
13,126,1007,35.6,200,647,69.7,2021-01-03T19:00:00Z,PT60M
13,129,874,22,376,678,73.3,2021-01-03T20:00:00Z,PT60M
12,125,674,42.2,43,388,75.7,2021-01-03T21:00:00Z,PT60M
11,107,429,21.6,250,333,83.5,2021-01-03T22:00:00Z,PT60M
10,69,169,23.9,61,128,92.9,2021-01-03T23:00:00Z,PT60M
9,7,9,69.2,0,4,95.1,2021-01-04T00:00:00Z,PT60M
9,0,0,43.4,0,0,96.3,2021-01-04T01:00:00Z,PT60M
8,0,0,30.4,0,0,97,2021-01-04T02:00:00Z,PT60M
8,0,0,11.5,0,0,97.3,2021-01-04T03:00:00Z,PT60M
7,0,0,29.2,0,0,96.6,2021-01-04T04:00:00Z,PT60M
7,0,0,38.5,0,0,95.6,2021-01-04T05:00:00Z,PT60M
8,0,0,20.2,0,0,95.7,2021-01-04T06:00:00Z,PT60M
7,0,0,43.7,0,0,96.3,2021-01-04T07:00:00Z,PT60M
7,0,0,28.8,0,0,97.6,2021-01-04T08:00:00Z,PT60M
7,0,0,46.6,0,0,99.3,2021-01-04T09:00:00Z,PT60M
6,0,0,49.3,0,0,99.7,2021-01-04T10:00:00Z,PT60M
6,0,0,38.5,0,0,99.7,2021-01-04T11:00:00Z,PT60M
6,18,51,33.6,61,38,98,2021-01-04T12:00:00Z,PT60M
7,48,287,45.2,1,153,93,2021-01-04T13:00:00Z,PT60M
8,60,548,48.1,2,287,83.2,2021-01-04T14:00:00Z,PT60M
10,68,776,43.5,16,440,74.9,2021-01-04T15:00:00Z,PT60M
10,77,948,30.4,253,662,73.2,2021-01-04T16:00:00Z,PT60M
11,80,1051,10.9,750,937,72.2,2021-01-04T17:00:00Z,PT60M
12,87,1074,42.4,253,620,71.6,2021-01-04T18:00:00Z,PT60M
12,123,1010,64.9,19,351,72.5,2021-01-04T19:00:00Z,PT60M
12,124,877,54.9,3,397,75.3,2021-01-04T20:00:00Z,PT60M
11,110,682,56.6,0,293,80.7,2021-01-04T21:00:00Z,PT60M
10,93,439,55.3,0,203,89.2,2021-01-04T22:00:00Z,PT60M
9,60,179,74.9,0,49,96.7,2021-01-04T23:00:00Z,PT60M
9,7,10,60.6,0,4,98.7,2021-01-05T00:00:00Z,PT60M
9,0,0,59.4,0,0,98.7,2021-01-05T01:00:00Z,PT60M
8,0,0,58.2,0,0,98.3,2021-01-05T02:00:00Z,PT60M
8,0,0,49.7,0,0,97.6,2021-01-05T03:00:00Z,PT60M
8,0,0,52.8,0,0,97,2021-01-05T04:00:00Z,PT60M
8,0,0,54.9,0,0,95.3,2021-01-05T05:00:00Z,PT60M
8,0,0,59,0,0,95,2021-01-05T06:00:00Z,PT60M
8,0,0,69.3,0,0,95.7,2021-01-05T07:00:00Z,PT60M
8,0,0,43.2,0,0,96,2021-01-05T08:00:00Z,PT60M
7,0,0,38.2,0,0,97,2021-01-05T09:00:00Z,PT60M
7,0,0,40.7,0,0,98,2021-01-05T10:00:00Z,PT60M
7,0,0,70.3,0,0,99,2021-01-05T11:00:00Z,PT60M
7,18,49,41.3,39,36,97.6,2021-01-05T12:00:00Z,PT60M
7,52,285,11.5,511,249,97,2021-01-05T13:00:00Z,PT60M
9,65,547,14.1,568,467,93.8,2021-01-05T14:00:00Z,PT60M
10,77,775,25.7,331,577,89.8,2021-01-05T15:00:00Z,PT60M
11,107,943,41.2,66,553,88.1,2021-01-05T16:00:00Z,PT60M
13,114,1046,63.7,0,379,84,2021-01-05T17:00:00Z,PT60M
14,116,1071,56,10,471,82.6,2021-01-05T18:00:00Z,PT60M
13,118,1017,22.8,386,784,83.3,2021-01-05T19:00:00Z,PT60M
11,110,888,26.8,287,652,84.6,2021-01-05T20:00:00Z,PT60M
11,101,693,42.7,47,401,84.3,2021-01-05T21:00:00Z,PT60M
10,86,448,55.7,0,199,88,2021-01-05T22:00:00Z,PT60M
8,57,186,55.9,0,85,94.7,2021-01-05T23:00:00Z,PT60M
8,7,11,43.1,0,6,97,2021-01-06T00:00:00Z,PT60M
7,0,0,26.3,0,0,98,2021-01-06T01:00:00Z,PT60M
7,0,0,57.7,0,0,96.3,2021-01-06T02:00:00Z,PT60M
7,0,0,43.5,0,0,95.6,2021-01-06T03:00:00Z,PT60M
6,0,0,29.4,0,0,95.9,2021-01-06T04:00:00Z,PT60M
6,0,0,16.9,0,0,96.3,2021-01-06T05:00:00Z,PT60M
6,0,0,21.9,0,0,96.3,2021-01-06T06:00:00Z,PT60M
6,0,0,51.4,0,0,95.6,2021-01-06T07:00:00Z,PT60M
6,0,0,58.5,0,0,95.9,2021-01-06T08:00:00Z,PT60M
5,0,0,37,0,0,96.6,2021-01-06T09:00:00Z,PT60M
5,0,0,4,0,0,98.3,2021-01-06T10:00:00Z,PT60M
5,0,0,16.5,0,0,99.3,2021-01-06T11:00:00Z,PT60M
4,18,48,50.1,4,29,98.6,2021-01-06T12:00:00Z,PT60M
5,48,285,29.5,159,198,98.3,2021-01-06T13:00:00Z,PT60M
7,60,549,54.9,1,244,92.4,2021-01-06T14:00:00Z,PT60M
9,68,780,54.2,0,357,73.8,2021-01-06T15:00:00Z,PT60M
12,77,953,42.5,107,548,63,2021-01-06T16:00:00Z,PT60M
12,81,1057,44.4,36,588,64.7,2021-01-06T17:00:00Z,PT60M
12,90,1081,46.2,59,582,67.6,2021-01-06T18:00:00Z,PT60M
12,114,1019,56.6,79,437,71.9,2021-01-06T19:00:00Z,PT60M
11,114,887,57.5,10,383,77.4,2021-01-06T20:00:00Z,PT60M
10,108,690,57.2,9,299,80,2021-01-06T21:00:00Z,PT60M
9,93,446,70.1,0,130,85.7,2021-01-06T22:00:00Z,PT60M
8,62,183,46.6,7,92,95,2021-01-06T23:00:00Z,PT60M
7,8,11,39.2,0,7,97.3,2021-01-07T00:00:00Z,PT60M
7,0,0,61.2,0,0,96.6,2021-01-07T01:00:00Z,PT60M
7,0,0,54.3,0,0,95.6,2021-01-07T02:00:00Z,PT60M
7,0,0,39.4,0,0,96,2021-01-07T03:00:00Z,PT60M
6,0,0,33.8,0,0,96.6,2021-01-07T04:00:00Z,PT60M
6,0,0,24.9,0,0,96.6,2021-01-07T05:00:00Z,PT60M
6,0,0,38.6,0,0,96.3,2021-01-07T06:00:00Z,PT60M
6,0,0,48.2,0,0,95.6,2021-01-07T07:00:00Z,PT60M
6,0,0,40.4,0,0,95.9,2021-01-07T08:00:00Z,PT60M
6,0,0,25.3,0,0,95.3,2021-01-07T09:00:00Z,PT60M
5,0,0,42.3,0,0,96.3,2021-01-07T10:00:00Z,PT60M
5,0,0,49.5,0,0,98.3,2021-01-07T11:00:00Z,PT60M
5,18,47,49.9,36,32,95.6,2021-01-07T12:00:00Z,PT60M
5,60,277,37.6,19,169,93.3,2021-01-07T13:00:00Z,PT60M
6,82,538,22.9,376,423,89.2,2021-01-07T14:00:00Z,PT60M
9,96,768,23.9,340,583,75.7,2021-01-07T15:00:00Z,PT60M
12,124,938,30.5,212,651,66.9,2021-01-07T16:00:00Z,PT60M
12,139,1041,32.8,177,699,67.2,2021-01-07T17:00:00Z,PT60M
12,143,1067,35.4,128,690,68.1,2021-01-07T18:00:00Z,PT60M
12,152,1010,28.9,227,718,69.8,2021-01-07T19:00:00Z,PT60M
12,149,879,17,467,728,70.5,2021-01-07T20:00:00Z,PT60M
12,133,683,39.5,131,420,73,2021-01-07T21:00:00Z,PT60M
11,121,433,24.3,263,316,76.3,2021-01-07T22:00:00Z,PT60M
10,76,173,9.4,267,159,77.4,2021-01-07T23:00:00Z,PT60M
10,8,11,28.8,0,8,78.2,2021-01-08T00:00:00Z,PT60M
9,0,0,26.9,0,0,80.7,2021-01-08T01:00:00Z,PT60M
8,0,0,42.4,0,0,84.8,2021-01-08T02:00:00Z,PT60M
7,0,0,40.3,0,0,89.9,2021-01-08T03:00:00Z,PT60M
5,0,0,33.9,0,0,93.6,2021-01-08T04:00:00Z,PT60M
5,0,0,30.1,0,0,94.9,2021-01-08T05:00:00Z,PT60M
5,0,0,30.4,0,0,96.2,2021-01-08T06:00:00Z,PT60M
5,0,0,41.8,0,0,96.2,2021-01-08T07:00:00Z,PT60M
5,0,0,42.9,0,0,95.9,2021-01-08T08:00:00Z,PT60M
5,0,0,39.8,0,0,95.2,2021-01-08T09:00:00Z,PT60M
5,0,0,74.1,0,0,96.9,2021-01-08T10:00:00Z,PT60M
4,0,0,83.9,0,0,98.6,2021-01-08T11:00:00Z,PT60M
4,21,43,66.1,0,21,95.5,2021-01-08T12:00:00Z,PT60M
5,71,268,50,18,137,93.3,2021-01-08T13:00:00Z,PT60M
7,97,529,39.9,28,318,89.6,2021-01-08T14:00:00Z,PT60M
9,104,763,32.6,188,508,75.8,2021-01-08T15:00:00Z,PT60M
12,110,939,40.2,78,559,66.9,2021-01-08T16:00:00Z,PT60M
13,113,1045,44.6,143,576,65.5,2021-01-08T17:00:00Z,PT60M
13,118,1072,62.4,0,404,63.8,2021-01-08T18:00:00Z,PT60M
13,136,1014,43.4,31,573,65.4,2021-01-08T19:00:00Z,PT60M
13,135,884,38.9,118,543,68.8,2021-01-08T20:00:00Z,PT60M
12,116,692,63.6,0,259,71.8,2021-01-08T21:00:00Z,PT60M
11,99,448,65.7,3,144,81.1,2021-01-08T22:00:00Z,PT60M
10,63,188,49,1,90,88.2,2021-01-08T23:00:00Z,PT60M
8,8,12,45.2,0,5,88.7,2021-01-09T00:00:00Z,PT60M
7,0,0,36,0,0,91.8,2021-01-09T01:00:00Z,PT60M
7,0,0,50.9,0,0,94.6,2021-01-09T02:00:00Z,PT60M
6,0,0,44.7,0,0,97.3,2021-01-09T03:00:00Z,PT60M
5,0,0,29.3,0,0,97.9,2021-01-09T04:00:00Z,PT60M
5,0,0,35.2,0,0,97.3,2021-01-09T05:00:00Z,PT60M
5,0,0,22.7,0,0,96.2,2021-01-09T06:00:00Z,PT60M
5,0,0,10.4,0,0,96.6,2021-01-09T07:00:00Z,PT60M
5,0,0,17.9,0,0,97.2,2021-01-09T08:00:00Z,PT60M
4,0,0,25.8,0,0,96.9,2021-01-09T09:00:00Z,PT60M
4,0,0,28,0,0,96.9,2021-01-09T10:00:00Z,PT60M
4,0,0,39.6,0,0,97.2,2021-01-09T11:00:00Z,PT60M
4,21,42,67.7,0,23,94.9,2021-01-09T12:00:00Z,PT60M
5,68,267,51.3,0,127,90.7,2021-01-09T13:00:00Z,PT60M
7,89,530,55.4,0,244,84.2,2021-01-09T14:00:00Z,PT60M
10,90,765,44,22,429,75.9,2021-01-09T15:00:00Z,PT60M
12,94,943,49.6,18,472,73.7,2021-01-09T16:00:00Z,PT60M
13,96,1050,65.1,0,367,76.5,2021-01-09T17:00:00Z,PT60M
13,94,1079,48.4,12,556,78.8,2021-01-09T18:00:00Z,PT60M
13,100,1025,33.8,247,682,81.4,2021-01-09T19:00:00Z,PT60M
12,96,896,35.3,167,580,83.3,2021-01-09T20:00:00Z,PT60M
12,83,704,36.5,183,440,85.2,2021-01-09T21:00:00Z,PT60M
11,80,458,20.2,418,372,88.6,2021-01-09T22:00:00Z,PT60M
10,54,196,45.7,3,102,89.7,2021-01-09T23:00:00Z,PT60M
9,7,14,30.7,0,9,89.1,2021-01-10T00:00:00Z,PT60M
8,0,0,50.7,0,0,89.9,2021-01-10T01:00:00Z,PT60M
7,0,0,47.3,0,0,92.1,2021-01-10T02:00:00Z,PT60M
6,0,0,54.1,0,0,94,2021-01-10T03:00:00Z,PT60M
5,0,0,48.8,0,0,94.9,2021-01-10T04:00:00Z,PT60M
5,0,0,29.5,0,0,95.6,2021-01-10T05:00:00Z,PT60M
5,0,0,8.6,0,0,95.9,2021-01-10T06:00:00Z,PT60M
5,0,0,17.1,0,0,95.6,2021-01-10T07:00:00Z,PT60M
5,0,0,14.5,0,0,95.6,2021-01-10T08:00:00Z,PT60M
5,0,0,51.8,0,0,95.6,2021-01-10T09:00:00Z,PT60M
5,0,0,58.3,0,0,95.9,2021-01-10T10:00:00Z,PT60M
4,0,0,50.7,0,0,96.2,2021-01-10T11:00:00Z,PT60M
5,16,45,53.3,8,28,94.6,2021-01-10T12:00:00Z,PT60M
5,43,279,17.2,427,234,87.9,2021-01-10T13:00:00Z,PT60M
8,50,544,23,413,426,81,2021-01-10T14:00:00Z,PT60M
10,59,776,37.3,153,492,78.6,2021-01-10T15:00:00Z,PT60M
12,81,949,24.5,395,720,78.6,2021-01-10T16:00:00Z,PT60M
13,91,1056,15.1,618,897,79,2021-01-10T17:00:00Z,PT60M
13,98,1085,35.6,168,699,79.5,2021-01-10T18:00:00Z,PT60M
13,129,1024,30.7,252,711,80.1,2021-01-10T19:00:00Z,PT60M
13,129,894,47.4,126,464,80,2021-01-10T20:00:00Z,PT60M
11,118,699,38.9,231,432,79.6,2021-01-10T21:00:00Z,PT60M
11,100,454,60.3,12,189,71.4,2021-01-10T22:00:00Z,PT60M
11,65,190,53.4,0,85,67.2,2021-01-10T23:00:00Z,PT60M
10,9,13,49,0,7,74.1,2021-01-11T00:00:00Z,PT60M
8,0,0,51,0,0,81.4,2021-01-11T01:00:00Z,PT60M
8,0,0,55.1,0,0,84.5,2021-01-11T02:00:00Z,PT60M
8,0,0,56,0,0,85.1,2021-01-11T03:00:00Z,PT60M
7,0,0,29.5,0,0,87.1,2021-01-11T04:00:00Z,PT60M
6,0,0,33.1,0,0,89.8,2021-01-11T05:00:00Z,PT60M
6,0,0,28.4,0,0,92.6,2021-01-11T06:00:00Z,PT60M
5,0,0,9.4,0,0,93.9,2021-01-11T07:00:00Z,PT60M
6,0,0,17.6,0,0,93.9,2021-01-11T08:00:00Z,PT60M
6,0,0,23.1,0,0,96.3,2021-01-11T09:00:00Z,PT60M
5,0,0,9.9,0,0,97.6,2021-01-11T10:00:00Z,PT60M
5,0,0,11.1,0,0,96.6,2021-01-11T11:00:00Z,PT60M
6,15,44,33.7,33,32,94.9,2021-01-11T12:00:00Z,PT60M
6,44,278,42.8,20,157,92.3,2021-01-11T13:00:00Z,PT60M
7,55,544,19.9,484,442,86.2,2021-01-11T14:00:00Z,PT60M
11,62,777,26.2,332,571,71,2021-01-11T15:00:00Z,PT60M
14,66,955,16.6,596,796,60.1,2021-01-11T16:00:00Z,PT60M
14,74,1063,33,335,709,58.8,2021-01-11T17:00:00Z,PT60M
14,82,1092,32.5,242,738,58.1,2021-01-11T18:00:00Z,PT60M
14,95,1039,36.9,153,656,56.4,2021-01-11T19:00:00Z,PT60M
13,97,909,21.4,437,711,55,2021-01-11T20:00:00Z,PT60M
13,87,714,12.8,624,619,53.5,2021-01-11T21:00:00Z,PT60M
13,74,470,11.1,620,427,56.3,2021-01-11T22:00:00Z,PT60M
12,53,204,26.7,212,151,62.2,2021-01-11T23:00:00Z,PT60M
11,8,15,38.9,3,10,71.8,2021-01-12T00:00:00Z,PT60M
10,0,0,34.1,0,0,80.2,2021-01-12T01:00:00Z,PT60M
9,0,0,45.3,0,0,82,2021-01-12T02:00:00Z,PT60M
7,0,0,44.4,0,0,85.6,2021-01-12T03:00:00Z,PT60M
6,0,0,38.2,0,0,89.1,2021-01-12T04:00:00Z,PT60M
6,0,0,47.5,0,0,91.7,2021-01-12T05:00:00Z,PT60M
6,0,0,45.3,0,0,93.6,2021-01-12T06:00:00Z,PT60M
5,0,0,38.9,0,0,93.9,2021-01-12T07:00:00Z,PT60M
5,0,0,25.8,0,0,95.2,2021-01-12T08:00:00Z,PT60M
5,0,0,3.2,0,0,96.2,2021-01-12T09:00:00Z,PT60M
4,0,0,0.3,0,0,97.6,2021-01-12T10:00:00Z,PT60M
4,0,0,28.7,0,0,99.3,2021-01-12T11:00:00Z,PT60M
3,15,43,46.3,0,25,99.3,2021-01-12T12:00:00Z,PT60M
5,47,274,40.2,8,165,99,2021-01-12T13:00:00Z,PT60M
7,59,537,30.3,236,382,88.8,2021-01-12T14:00:00Z,PT60M
10,63,769,10.3,731,689,69.6,2021-01-12T15:00:00Z,PT60M
12,71,945,19.2,512,762,61.2,2021-01-12T16:00:00Z,PT60M
12,74,1053,56.9,18,454,62.9,2021-01-12T17:00:00Z,PT60M
12,77,1084,46,26,585,63.4,2021-01-12T18:00:00Z,PT60M
13,89,1031,71.4,0,295,62.2,2021-01-12T19:00:00Z,PT60M
13,87,904,55,0,407,60.4,2021-01-12T20:00:00Z,PT60M
13,82,710,31.8,220,483,59.9,2021-01-12T21:00:00Z,PT60M
12,77,465,16.7,495,379,68.8,2021-01-12T22:00:00Z,PT60M
12,53,202,23,332,169,78.5,2021-01-12T23:00:00Z,PT60M
10,8,15,29.8,0,10,82,2021-01-13T00:00:00Z,PT60M
9,0,0,23.4,0,0,87,2021-01-13T01:00:00Z,PT60M
9,0,0,30.6,0,0,90.3,2021-01-13T02:00:00Z,PT60M
7,0,0,38.2,0,0,91.8,2021-01-13T03:00:00Z,PT60M
6,0,0,9.5,0,0,93,2021-01-13T04:00:00Z,PT60M
6,0,0,10.7,0,0,94.6,2021-01-13T05:00:00Z,PT60M
5,0,0,8.3,0,0,95.9,2021-01-13T06:00:00Z,PT60M
5,0,0,32,0,0,95.6,2021-01-13T07:00:00Z,PT60M
5,0,0,39.3,0,0,95.6,2021-01-13T08:00:00Z,PT60M
5,0,0,44.9,0,0,95.6,2021-01-13T09:00:00Z,PT60M
5,0,0,49.6,0,0,96.6,2021-01-13T10:00:00Z,PT60M
5,0,0,50.9,0,0,97.9,2021-01-13T11:00:00Z,PT60M
5,16,41,41.7,9,28,97.6,2021-01-13T12:00:00Z,PT60M
5,47,272,48,17,141,97.6,2021-01-13T13:00:00Z,PT60M
7,56,538,20.7,429,425,92.7,2021-01-13T14:00:00Z,PT60M
10,62,772,19.2,496,623,73.1,2021-01-13T15:00:00Z,PT60M
14,66,951,19.1,530,771,59.7,2021-01-13T16:00:00Z,PT60M
15,69,1060,20.5,501,842,57.7,2021-01-13T17:00:00Z,PT60M
15,80,1088,14,666,936,57.1,2021-01-13T18:00:00Z,PT60M
14,115,1028,40.5,133,615,59.6,2021-01-13T19:00:00Z,PT60M
14,116,900,43.1,40,508,62.2,2021-01-13T20:00:00Z,PT60M
13,107,706,25.5,318,517,64.1,2021-01-13T21:00:00Z,PT60M
13,91,463,26,340,343,64.4,2021-01-13T22:00:00Z,PT60M
12,61,199,26.6,152,150,65.1,2021-01-13T23:00:00Z,PT60M
10,9,15,53.6,0,9,71.7,2021-01-14T00:00:00Z,PT60M
9,0,0,57.7,0,0,77.9,2021-01-14T01:00:00Z,PT60M
8,0,0,57.4,0,0,81.1,2021-01-14T02:00:00Z,PT60M
8,0,0,56.4,0,0,86.3,2021-01-14T03:00:00Z,PT60M
7,0,0,36.2,0,0,90.5,2021-01-14T04:00:00Z,PT60M
6,0,0,47.4,0,0,92.7,2021-01-14T05:00:00Z,PT60M
6,0,0,36.2,0,0,92.7,2021-01-14T06:00:00Z,PT60M
7,0,0,47,0,0,92.1,2021-01-14T07:00:00Z,PT60M
6,0,0,69.4,0,0,94.3,2021-01-14T08:00:00Z,PT60M
6,0,0,55.3,0,0,96.6,2021-01-14T09:00:00Z,PT60M
5,0,0,47.2,0,0,97.6,2021-01-14T10:00:00Z,PT60M
5,0,0,43.1,0,0,99,2021-01-14T11:00:00Z,PT60M
5,16,40,53.3,3,24,99,2021-01-14T12:00:00Z,PT60M
6,50,270,47.4,0,141,95.6,2021-01-14T13:00:00Z,PT60M
7,60,537,48,50,287,87.2,2021-01-14T14:00:00Z,PT60M
11,69,771,37.7,245,470,69.5,2021-01-14T15:00:00Z,PT60M
14,88,948,36.6,177,602,57.9,2021-01-14T16:00:00Z,PT60M
14,98,1056,6.8,842,984,58.5,2021-01-14T17:00:00Z,PT60M
14,105,1086,7,839,1010,57.7,2021-01-14T18:00:00Z,PT60M
14,108,1035,53.5,7,483,53.6,2021-01-14T19:00:00Z,PT60M
15,104,908,38.8,97,554,51.8,2021-01-14T20:00:00Z,PT60M
14,93,715,42.5,32,412,53.8,2021-01-14T21:00:00Z,PT60M
14,79,471,49.5,17,238,59.1,2021-01-14T22:00:00Z,PT60M
12,54,206,21.4,249,167,65.2,2021-01-14T23:00:00Z,PT60M
11,9,16,57.7,0,9,69.9,2021-01-15T00:00:00Z,PT60M
10,0,0,46.3,0,0,76.5,2021-01-15T01:00:00Z,PT60M
9,0,0,51.2,0,0,84,2021-01-15T02:00:00Z,PT60M
7,0,0,42.8,0,0,91.5,2021-01-15T03:00:00Z,PT60M
6,0,0,55.4,0,0,96.2,2021-01-15T04:00:00Z,PT60M
6,0,0,45.1,0,0,95.9,2021-01-15T05:00:00Z,PT60M
6,0,0,16.5,0,0,94.3,2021-01-15T06:00:00Z,PT60M
6,0,0,4.7,0,0,93.6,2021-01-15T07:00:00Z,PT60M
6,0,0,3.5,0,0,92.3,2021-01-15T08:00:00Z,PT60M
6,0,0,39.7,0,0,90.7,2021-01-15T09:00:00Z,PT60M
5,0,0,59.2,0,0,95.3,2021-01-15T10:00:00Z,PT60M
4,0,0,72,0,0,100,2021-01-15T11:00:00Z,PT60M
4,15,40,59.4,14,24,99,2021-01-15T12:00:00Z,PT60M
5,47,269,26.3,253,204,97.3,2021-01-15T13:00:00Z,PT60M
7,60,533,8.1,734,493,89.6,2021-01-15T14:00:00Z,PT60M
11,68,766,31.3,265,518,69,2021-01-15T15:00:00Z,PT60M
13,82,943,21.2,491,747,57.7,2021-01-15T16:00:00Z,PT60M
14,91,1052,4.5,912,1004,59.3,2021-01-15T17:00:00Z,PT60M
14,95,1083,12.8,680,945,64.3,2021-01-15T18:00:00Z,PT60M
14,106,1031,8.9,764,940,69.4,2021-01-15T19:00:00Z,PT60M
14,99,905,22.5,402,704,69.7,2021-01-15T20:00:00Z,PT60M
14,83,716,14.9,565,605,71.9,2021-01-15T21:00:00Z,PT60M
12,67,476,3,819,463,81.8,2021-01-15T22:00:00Z,PT60M
10,46,211,43.4,19,121,90.4,2021-01-15T23:00:00Z,PT60M
9,8,17,60.9,0,7,92.2,2021-01-16T00:00:00Z,PT60M
9,0,0,57.4,0,0,92.8,2021-01-16T01:00:00Z,PT60M
8,0,0,67.7,0,0,93.4,2021-01-16T02:00:00Z,PT60M
7,0,0,70.2,0,0,94.6,2021-01-16T03:00:00Z,PT60M
7,0,0,71.4,0,0,95,2021-01-16T04:00:00Z,PT60M
7,0,0,45.7,0,0,94.7,2021-01-16T05:00:00Z,PT60M
7,0,0,21,0,0,92.1,2021-01-16T06:00:00Z,PT60M
7,0,0,8.1,0,0,89.9,2021-01-16T07:00:00Z,PT60M
7,0,0,20.1,0,0,90.8,2021-01-16T08:00:00Z,PT60M
7,0,0,33,0,0,90.8,2021-01-16T09:00:00Z,PT60M
6,0,0,53.4,0,0,94.3,2021-01-16T10:00:00Z,PT60M
