air_temp,clearsky_dhi,clearsky_ghi,cloud_opacity,dni,ghi,relative_humidity,period_end,period
25,0,0,86.6,0,0,82.4,2021-01-01T01:00:00Z,PT60M
25,0,0,65,0,0,82.9,2021-01-01T02:00:00Z,PT60M
24,0,0,65.1,0,0,83.1,2021-01-01T03:00:00Z,PT60M
24,0,0,52.7,0,0,82.8,2021-01-01T04:00:00Z,PT60M
24,0,0,54.7,0,0,83.1,2021-01-01T05:00:00Z,PT60M
24,0,0,59.9,0,0,83.3,2021-01-01T06:00:00Z,PT60M
24,0,0,72,0,0,83.6,2021-01-01T07:00:00Z,PT60M
24,0,0,53.3,0,0,84.1,2021-01-01T08:00:00Z,PT60M
24,0,0,75.4,0,0,84.4,2021-01-01T09:00:00Z,PT60M
24,0,0,81.2,0,0,84.6,2021-01-01T10:00:00Z,PT60M
24,0,0,79.7,0,0,85.7,2021-01-01T11:00:00Z,PT60M
24,16,21,67.6,0,10,86.7,2021-01-01T12:00:00Z,PT60M
24,85,186,41.8,1,111,87.5,2021-01-01T13:00:00Z,PT60M
24,129,416,32,61,286,88.1,2021-01-01T14:00:00Z,PT60M
25,152,628,20.6,268,500,85.8,2021-01-01T15:00:00Z,PT60M
26,166,790,35,139,510,83.8,2021-01-01T16:00:00Z,PT60M
26,169,891,72.6,2,242,82.8,2021-01-01T17:00:00Z,PT60M
26,164,921,87.8,0,112,79.9,2021-01-01T18:00:00Z,PT60M
27,157,875,75.5,0,212,78,2021-01-01T19:00:00Z,PT60M
26,144,760,61.7,0,292,78.7,2021-01-01T20:00:00Z,PT60M
26,127,584,66.8,0,194,78.9,2021-01-01T21:00:00Z,PT60M
26,102,365,75.2,0,92,81.5,2021-01-01T22:00:00Z,PT60M
25,60,137,63,0,46,85,2021-01-01T23:00:00Z,PT60M
25,5,6,58.8,0,3,84.7,2021-01-02T00:00:00Z,PT60M
24,0,0,65.7,0,0,85.2,2021-01-02T01:00:00Z,PT60M
24,0,0,74.9,0,0,86.7,2021-01-02T02:00:00Z,PT60M
24,0,0,83.9,0,0,87.3,2021-01-02T03:00:00Z,PT60M
24,0,0,86.4,0,0,86,2021-01-02T04:00:00Z,PT60M
24,0,0,83.9,0,0,85.4,2021-01-02T05:00:00Z,PT60M
24,0,0,90.7,0,0,86.5,2021-01-02T06:00:00Z,PT60M
24,0,0,92.6,0,0,88.1,2021-01-02T07:00:00Z,PT60M
24,0,0,85,0,0,90.2,2021-01-02T08:00:00Z,PT60M
24,0,0,76.8,0,0,91.6,2021-01-02T09:00:00Z,PT60M
23,0,0,74.1,0,0,92.4,2021-01-02T10:00:00Z,PT60M
23,0,0,75.4,0,0,93.3,2021-01-02T11:00:00Z,PT60M
23,15,24,71,7,15,93.3,2021-01-02T12:00:00Z,PT60M
23,67,202,30.5,31,138,93,2021-01-02T13:00:00Z,PT60M
23,98,433,40.1,9,259,92.1,2021-01-02T14:00:00Z,PT60M
24,113,644,43.2,61,371,90.5,2021-01-02T15:00:00Z,PT60M
25,129,805,17.1,422,667,89.7,2021-01-02T16:00:00Z,PT60M
25,140,902,40.7,67,533,88.4,2021-01-02T17:00:00Z,PT60M
26,138,931,55.9,0,410,86.9,2021-01-02T18:00:00Z,PT60M
26,129,886,42.4,29,509,86.1,2021-01-02T19:00:00Z,PT60M
26,119,771,45.3,2,421,85.3,2021-01-02T20:00:00Z,PT60M
26,106,595,56,0,261,83.8,2021-01-02T21:00:00Z,PT60M
26,87,376,50.2,0,186,81.3,2021-01-02T22:00:00Z,PT60M
26,55,146,55,0,68,81.3,2021-01-02T23:00:00Z,PT60M
26,5,7,88.4,0,1,83,2021-01-03T00:00:00Z,PT60M
26,0,0,83,0,0,83.5,2021-01-03T01:00:00Z,PT60M
25,0,0,83.5,0,0,83.8,2021-01-03T02:00:00Z,PT60M
25,0,0,79,0,0,84.7,2021-01-03T03:00:00Z,PT60M
25,0,0,91.7,0,0,86.3,2021-01-03T04:00:00Z,PT60M
24,0,0,95.6,0,0,88.1,2021-01-03T05:00:00Z,PT60M
24,0,0,95.5,0,0,89.4,2021-01-03T06:00:00Z,PT60M
24,0,0,89.8,0,0,90,2021-01-03T07:00:00Z,PT60M
24,0,0,89.1,0,0,90.5,2021-01-03T08:00:00Z,PT60M
24,0,0,93.9,0,0,91.1,2021-01-03T09:00:00Z,PT60M
24,0,0,89.8,0,0,92.2,2021-01-03T10:00:00Z,PT60M
24,0,0,92.9,0,0,93,2021-01-03T11:00:00Z,PT60M
24,15,22,77.9,0,8,93,2021-01-03T12:00:00Z,PT60M
24,73,196,78.2,0,43,93.6,2021-01-03T13:00:00Z,PT60M
24,109,425,75.9,0,103,92.2,2021-01-03T14:00:00Z,PT60M
25,124,638,63.2,0,238,86.3,2021-01-03T15:00:00Z,PT60M
26,132,802,57.3,0,343,82.1,2021-01-03T16:00:00Z,PT60M
27,134,903,50.5,0,447,80.9,2021-01-03T17:00:00Z,PT60M
27,135,932,28.3,267,668,81,2021-01-03T18:00:00Z,PT60M
27,133,886,20.9,356,701,81.7,2021-01-03T19:00:00Z,PT60M
27,127,769,19.2,371,622,83.9,2021-01-03T20:00:00Z,PT60M
26,119,591,30,147,416,85.3,2021-01-03T21:00:00Z,PT60M
26,99,372,51.1,0,185,85.1,2021-01-03T22:00:00Z,PT60M
26,60,143,46.8,0,74,86.1,2021-01-03T23:00:00Z,PT60M
26,5,7,76.4,0,2,87.4,2021-01-04T00:00:00Z,PT60M
25,0,0,66,0,0,88.4,2021-01-04T01:00:00Z,PT60M
25,0,0,42.6,0,0,89.2,2021-01-04T02:00:00Z,PT60M
25,0,0,55.7,0,0,90,2021-01-04T03:00:00Z,PT60M
24,0,0,45.2,0,0,90.8,2021-01-04T04:00:00Z,PT60M
24,0,0,54,0,0,91.6,2021-01-04T05:00:00Z,PT60M
24,0,0,54.4,0,0,91.9,2021-01-04T06:00:00Z,PT60M
24,0,0,71.3,0,0,91.6,2021-01-04T07:00:00Z,PT60M
24,0,0,59.6,0,0,91.6,2021-01-04T08:00:00Z,PT60M
24,0,0,46.6,0,0,91.9,2021-01-04T09:00:00Z,PT60M
24,0,0,40.4,0,0,91,2021-01-04T10:00:00Z,PT60M
24,0,0,58.3,0,0,90,2021-01-04T11:00:00Z,PT60M
24,14,22,58.2,8,16,89.1,2021-01-04T12:00:00Z,PT60M
24,68,199,22.4,142,158,88.1,2021-01-04T13:00:00Z,PT60M
25,94,432,29.9,111,301,83.5,2021-01-04T14:00:00Z,PT60M
26,106,645,27.2,207,470,78,2021-01-04T15:00:00Z,PT60M
27,117,808,20.1,372,645,75.7,2021-01-04T16:00:00Z,PT60M
27,121,908,37.1,152,569,75.5,2021-01-04T17:00:00Z,PT60M
27,119,938,31.1,259,646,76.4,2021-01-04T18:00:00Z,PT60M
26,117,893,21.8,367,697,78.7,2021-01-04T19:00:00Z,PT60M
26,111,777,40.3,132,459,80.4,2021-01-04T20:00:00Z,PT60M
26,99,601,10.1,558,540,79.7,2021-01-04T21:00:00Z,PT60M
26,84,382,6.9,535,351,80.9,2021-01-04T22:00:00Z,PT60M
26,55,149,11.4,251,134,83.3,2021-01-04T23:00:00Z,PT60M
26,5,7,41.3,0,5,84,2021-01-05T00:00:00Z,PT60M
25,0,0,50.4,0,0,84.2,2021-01-05T01:00:00Z,PT60M
25,0,0,44.9,0,0,84.2,2021-01-05T02:00:00Z,PT60M
25,0,0,40,0,0,83.7,2021-01-05T03:00:00Z,PT60M
25,0,0,52.2,0,0,83.6,2021-01-05T04:00:00Z,PT60M
24,0,0,43.7,0,0,84.1,2021-01-05T05:00:00Z,PT60M
24,0,0,54.8,0,0,84.6,2021-01-05T06:00:00Z,PT60M
24,0,0,61.2,0,0,85.1,2021-01-05T07:00:00Z,PT60M
24,0,0,67.3,0,0,86.2,2021-01-05T08:00:00Z,PT60M
24,0,0,69.5,0,0,86.7,2021-01-05T09:00:00Z,PT60M
24,0,0,77.1,0,0,86.4,2021-01-05T10:00:00Z,PT60M
24,0,0,59.6,0,0,86.7,2021-01-05T11:00:00Z,PT60M
24,13,23,50.2,2,15,86.5,2021-01-05T12:00:00Z,PT60M
24,57,206,9.3,408,193,85.4,2021-01-05T13:00:00Z,PT60M
25,78,440,12.2,488,380,82.4,2021-01-05T14:00:00Z,PT60M
26,93,652,37.8,94,400,77.9,2021-01-05T15:00:00Z,PT60M
26,118,811,61.5,0,313,76.1,2021-01-05T16:00:00Z,PT60M
26,125,912,45.8,16,495,76.3,2021-01-05T17:00:00Z,PT60M
27,124,942,24.8,299,708,76.8,2021-01-05T18:00:00Z,PT60M
26,128,894,18.4,436,727,77.3,2021-01-05T19:00:00Z,PT60M
26,123,777,9.6,598,702,78,2021-01-05T20:00:00Z,PT60M
27,113,600,1.4,741,591,79,2021-01-05T21:00:00Z,PT60M
26,95,379,0,654,379,80.6,2021-01-05T22:00:00Z,PT60M
26,60,147,0.6,379,147,82.3,2021-01-05T23:00:00Z,PT60M
26,6,7,36.6,0,5,82.8,2021-01-06T00:00:00Z,PT60M
25,0,0,41.1,0,0,83.5,2021-01-06T01:00:00Z,PT60M
25,0,0,69.1,0,0,84.2,2021-01-06T02:00:00Z,PT60M
25,0,0,65.5,0,0,85.2,2021-01-06T03:00:00Z,PT60M
24,0,0,75.8,0,0,86.8,2021-01-06T04:00:00Z,PT60M
24,0,0,71.8,0,0,88.3,2021-01-06T05:00:00Z,PT60M
24,0,0,71.9,0,0,89.4,2021-01-06T06:00:00Z,PT60M
24,0,0,77.9,0,0,90.2,2021-01-06T07:00:00Z,PT60M
24,0,0,94.9,0,0,91.3,2021-01-06T08:00:00Z,PT60M
24,0,0,71.6,0,0,92.2,2021-01-06T09:00:00Z,PT60M
24,0,0,47.2,0,0,91.9,2021-01-06T10:00:00Z,PT60M
24,0,0,49.5,0,0,91.3,2021-01-06T11:00:00Z,PT60M
24,13,22,58.5,0,13,91.6,2021-01-06T12:00:00Z,PT60M
24,61,201,25.3,147,156,90.5,2021-01-06T13:00:00Z,PT60M
25,84,436,36.7,90,270,87.6,2021-01-06T14:00:00Z,PT60M
25,93,650,58.8,6,261,82.7,2021-01-06T15:00:00Z,PT60M
26,96,817,75.7,0,203,79.4,2021-01-06T16:00:00Z,PT60M
27,95,921,44.3,26,514,77.3,2021-01-06T17:00:00Z,PT60M
27,97,951,41.1,102,560,75.9,2021-01-06T18:00:00Z,PT60M
27,106,903,16.9,476,750,76.4,2021-01-06T19:00:00Z,PT60M
27,104,787,8.3,668,719,78.1,2021-01-06T20:00:00Z,PT60M
27,96,610,0.7,801,605,79.2,2021-01-06T21:00:00Z,PT60M
26,81,389,0,707,389,80.6,2021-01-06T22:00:00Z,PT60M
26,53,156,1.9,432,154,82.8,2021-01-06T23:00:00Z,PT60M
26,6,8,46.9,0,5,83.5,2021-01-07T00:00:00Z,PT60M
25,0,0,39.1,0,0,84.8,2021-01-07T01:00:00Z,PT60M
25,0,0,51.2,0,0,85.5,2021-01-07T02:00:00Z,PT60M
25,0,0,55.8,0,0,86.3,2021-01-07T03:00:00Z,PT60M
24,0,0,39.9,0,0,87.3,2021-01-07T04:00:00Z,PT60M
24,0,0,57.1,0,0,87.8,2021-01-07T05:00:00Z,PT60M
24,0,0,47,0,0,88.3,2021-01-07T06:00:00Z,PT60M
24,0,0,57.9,0,0,88.9,2021-01-07T07:00:00Z,PT60M
24,0,0,74,0,0,89.7,2021-01-07T08:00:00Z,PT60M
24,0,0,63,0,0,90.2,2021-01-07T09:00:00Z,PT60M
24,0,0,39.7,0,0,90.8,2021-01-07T10:00:00Z,PT60M
24,0,0,61.6,0,0,91.3,2021-01-07T11:00:00Z,PT60M
24,12,22,46,21,17,91,2021-01-07T12:00:00Z,PT60M
24,58,202,0.4,537,202,89.9,2021-01-07T13:00:00Z,PT60M
24,80,437,0,749,437,87.6,2021-01-07T14:00:00Z,PT60M
26,89,652,1.8,802,639,79,2021-01-07T15:00:00Z,PT60M
28,95,819,10.5,629,731,72,2021-01-07T16:00:00Z,PT60M
28,95,922,8.3,710,847,71.4,2021-01-07T17:00:00Z,PT60M
28,100,952,10.3,657,854,72.7,2021-01-07T18:00:00Z,PT60M
28,103,906,5.4,771,857,75.8,2021-01-07T19:00:00Z,PT60M
27,100,790,6.4,715,740,77.4,2021-01-07T20:00:00Z,PT60M
27,95,612,6.8,655,573,77.2,2021-01-07T21:00:00Z,PT60M
27,84,390,48.9,10,203,79.5,2021-01-07T22:00:00Z,PT60M
26,56,156,61.5,0,60,82.5,2021-01-07T23:00:00Z,PT60M
26,6,8,62,0,4,82.5,2021-01-08T00:00:00Z,PT60M
26,0,0,80.3,0,0,82.3,2021-01-08T01:00:00Z,PT60M
26,0,0,83,0,0,82.8,2021-01-08T02:00:00Z,PT60M
25,0,0,73.8,0,0,83.5,2021-01-08T03:00:00Z,PT60M
25,0,0,81.5,0,0,84.5,2021-01-08T04:00:00Z,PT60M
25,0,0,91.2,0,0,85.2,2021-01-08T05:00:00Z,PT60M
25,0,0,90.3,0,0,85.8,2021-01-08T06:00:00Z,PT60M
25,0,0,93.1,0,0,86.5,2021-01-08T07:00:00Z,PT60M
24,0,0,94.1,0,0,88.1,2021-01-08T08:00:00Z,PT60M
24,0,0,92.9,0,0,89.1,2021-01-08T09:00:00Z,PT60M
24,0,0,92.4,0,0,90.5,2021-01-08T10:00:00Z,PT60M
24,0,0,87.6,0,0,93,2021-01-08T11:00:00Z,PT60M
24,13,20,69.8,0,10,94.4,2021-01-08T12:00:00Z,PT60M
24,70,190,50.3,0,97,95.3,2021-01-08T13:00:00Z,PT60M
24,103,422,54.7,0,190,95.6,2021-01-08T14:00:00Z,PT60M
25,121,635,44.4,0,352,91.9,2021-01-08T15:00:00Z,PT60M
25,128,803,42.6,52,464,89.5,2021-01-08T16:00:00Z,PT60M
25,129,908,27.1,237,661,90.3,2021-01-08T17:00:00Z,PT60M
26,128,940,24.2,325,713,89.3,2021-01-08T18:00:00Z,PT60M
26,132,894,10.5,597,800,87,2021-01-08T19:00:00Z,PT60M
27,127,779,21.4,454,621,85.7,2021-01-08T20:00:00Z,PT60M
26,117,602,46.2,1,323,86.7,2021-01-08T21:00:00Z,PT60M
26,100,382,57.1,2,172,85.6,2021-01-08T22:00:00Z,PT60M
26,62,151,74.4,0,39,83.8,2021-01-08T23:00:00Z,PT60M
26,6,8,62.2,0,4,84.8,2021-01-09T00:00:00Z,PT60M
25,0,0,84.6,0,0,85.5,2021-01-09T01:00:00Z,PT60M
25,0,0,84.4,0,0,86,2021-01-09T02:00:00Z,PT60M
25,0,0,90.1,0,0,87.1,2021-01-09T03:00:00Z,PT60M
25,0,0,87.7,0,0,87.6,2021-01-09T04:00:00Z,PT60M
24,0,0,89.8,0,0,87.6,2021-01-09T05:00:00Z,PT60M
24,0,0,92.2,0,0,88.1,2021-01-09T06:00:00Z,PT60M
24,0,0,86.3,0,0,89.2,2021-01-09T07:00:00Z,PT60M
24,0,0,80.1,0,0,89.7,2021-01-09T08:00:00Z,PT60M
24,0,0,73.4,0,0,90,2021-01-09T09:00:00Z,PT60M
24,0,0,73.6,0,0,90.5,2021-01-09T10:00:00Z,PT60M
24,0,0,73.2,0,0,91,2021-01-09T11:00:00Z,PT60M
24,12,20,72.5,0,10,91.6,2021-01-09T12:00:00Z,PT60M
24,63,195,38.8,0,115,91.9,2021-01-09T13:00:00Z,PT60M
24,90,429,66.8,0,137,90.8,2021-01-09T14:00:00Z,PT60M
25,108,642,49.7,20,329,87.1,2021-01-09T15:00:00Z,PT60M
26,117,809,16.9,455,675,84.1,2021-01-09T16:00:00Z,PT60M
26,124,912,5.9,728,858,82.9,2021-01-09T17:00:00Z,PT60M
27,123,944,2.4,829,922,79.9,2021-01-09T18:00:00Z,PT60M
27,127,900,0,878,900,77.6,2021-01-09T19:00:00Z,PT60M
27,123,784,0,844,784,76.4,2021-01-09T20:00:00Z,PT60M
27,114,608,1.8,737,598,76.2,2021-01-09T21:00:00Z,PT60M
27,86,393,4.7,594,377,77.8,2021-01-09T22:00:00Z,PT60M
26,56,159,27.7,141,124,80.1,2021-01-09T23:00:00Z,PT60M
26,6,9,52.7,0,5,82.5,2021-01-10T00:00:00Z,PT60M
25,0,0,47.1,0,0,84.3,2021-01-10T01:00:00Z,PT60M
25,0,0,64.6,0,0,85.5,2021-01-10T02:00:00Z,PT60M
25,0,0,68.2,0,0,86.3,2021-01-10T03:00:00Z,PT60M
25,0,0,82.2,0,0,86.8,2021-01-10T04:00:00Z,PT60M
25,0,0,86.9,0,0,87.3,2021-01-10T05:00:00Z,PT60M
24,0,0,88.2,0,0,87.8,2021-01-10T06:00:00Z,PT60M
24,0,0,85.9,0,0,88.6,2021-01-10T07:00:00Z,PT60M
24,0,0,53.3,0,0,89.7,2021-01-10T08:00:00Z,PT60M
24,0,0,54,0,0,90.8,2021-01-10T09:00:00Z,PT60M
24,0,0,48.6,0,0,90.5,2021-01-10T10:00:00Z,PT60M
24,0,0,66.3,0,0,89.9,2021-01-10T11:00:00Z,PT60M
24,12,19,72.6,2,11,90.5,2021-01-10T12:00:00Z,PT60M
24,71,187,21.5,115,147,88.9,2021-01-10T13:00:00Z,PT60M
25,107,419,23,203,325,85.5,2021-01-10T14:00:00Z,PT60M
26,116,637,2,735,623,80.8,2021-01-10T15:00:00Z,PT60M
27,106,811,23.5,347,615,77.6,2021-01-10T16:00:00Z,PT60M
27,103,917,6.1,752,862,77.6,2021-01-10T17:00:00Z,PT60M
28,104,949,4.2,805,909,78.2,2021-01-10T18:00:00Z,PT60M
28,126,899,16.2,481,756,78.6,2021-01-10T19:00:00Z,PT60M
28,125,784,22.9,300,604,79.1,2021-01-10T20:00:00Z,PT60M
27,112,609,16.7,400,505,80.9,2021-01-10T21:00:00Z,PT60M
26,96,389,23.5,200,300,83.6,2021-01-10T22:00:00Z,PT60M
26,60,157,30.4,48,111,84.9,2021-01-10T23:00:00Z,PT60M
26,7,9,44,0,6,85.3,2021-01-11T00:00:00Z,PT60M
26,0,0,80.1,0,0,86.1,2021-01-11T01:00:00Z,PT60M
25,0,0,85.4,0,0,86.6,2021-01-11T02:00:00Z,PT60M
25,0,0,89.2,0,0,86.3,2021-01-11T03:00:00Z,PT60M
25,0,0,90,0,0,86.6,2021-01-11T04:00:00Z,PT60M
25,0,0,80.7,0,0,87.9,2021-01-11T05:00:00Z,PT60M
25,0,0,89.8,0,0,89.2,2021-01-11T06:00:00Z,PT60M
25,0,0,82.1,0,0,90,2021-01-11T07:00:00Z,PT60M
25,0,0,74.6,0,0,90.5,2021-01-11T08:00:00Z,PT60M
24,0,0,76.8,0,0,91.4,2021-01-11T09:00:00Z,PT60M
24,0,0,71.8,0,0,93,2021-01-11T10:00:00Z,PT60M
24,0,0,36.7,0,0,93.9,2021-01-11T11:00:00Z,PT60M
24,12,18,33.8,26,15,94.1,2021-01-11T12:00:00Z,PT60M
24,72,184,1.4,402,182,95,2021-01-11T13:00:00Z,PT60M
24,110,415,0,642,415,95,2021-01-11T14:00:00Z,PT60M
25,127,631,12.7,474,545,89.3,2021-01-11T15:00:00Z,PT60M
27,129,802,50.6,6,394,81.9,2021-01-11T16:00:00Z,PT60M
27,132,907,52.5,0,432,79.2,2021-01-11T17:00:00Z,PT60M
27,128,942,33.6,167,626,79.5,2021-01-11T18:00:00Z,PT60M
27,106,906,19.6,429,726,80,2021-01-11T19:00:00Z,PT60M
26,99,793,8.8,655,723,81.4,2021-01-11T20:00:00Z,PT60M
26,91,619,0.4,817,616,84.6,2021-01-11T21:00:00Z,PT60M
26,79,399,1.2,693,396,85.8,2021-01-11T22:00:00Z,PT60M
26,54,164,14.9,241,143,85.6,2021-01-11T23:00:00Z,PT60M
26,7,10,36.4,0,7,84.8,2021-01-12T00:00:00Z,PT60M
26,0,0,35.1,0,0,84.6,2021-01-12T01:00:00Z,PT60M
26,0,0,39.2,0,0,85.6,2021-01-12T02:00:00Z,PT60M
25,0,0,59.2,0,0,86.6,2021-01-12T03:00:00Z,PT60M
25,0,0,72.9,0,0,87.6,2021-01-12T04:00:00Z,PT60M
25,0,0,69.1,0,0,88.7,2021-01-12T05:00:00Z,PT60M
25,0,0,72.8,0,0,89.5,2021-01-12T06:00:00Z,PT60M
25,0,0,44.8,0,0,90,2021-01-12T07:00:00Z,PT60M
25,0,0,56.4,0,0,90.8,2021-01-12T08:00:00Z,PT60M
24,0,0,45.5,0,0,91.3,2021-01-12T09:00:00Z,PT60M
24,0,0,44.6,0,0,92.2,2021-01-12T10:00:00Z,PT60M
24,0,0,41.9,0,0,92.7,2021-01-12T11:00:00Z,PT60M
24,11,19,41.4,15,14,93.3,2021-01-12T12:00:00Z,PT60M
24,61,192,16.1,229,159,93.6,2021-01-12T13:00:00Z,PT60M
25,87,427,34.1,61,281,90.8,2021-01-12T14:00:00Z,PT60M
26,97,643,19.6,370,520,83.7,2021-01-12T15:00:00Z,PT60M
28,104,811,17.2,469,667,77.5,2021-01-12T16:00:00Z,PT60M
28,107,916,51.8,1,441,76.6,2021-01-12T17:00:00Z,PT60M
28,105,950,56.7,1,411,78.4,2021-01-12T18:00:00Z,PT60M
27,100,909,14.6,553,777,80.2,2021-01-12T19:00:00Z,PT60M
27,99,795,32.5,187,540,79.8,2021-01-12T20:00:00Z,PT60M
28,92,620,19.6,450,487,79.6,2021-01-12T21:00:00Z,PT60M
27,82,399,0,710,399,82.7,2021-01-12T22:00:00Z,PT60M
26,56,164,43,183,112,85.9,2021-01-12T23:00:00Z,PT60M
26,7,10,76.9,0,2,86.6,2021-01-13T00:00:00Z,PT60M
26,0,0,82.5,0,0,86.4,2021-01-13T01:00:00Z,PT60M
26,0,0,73.9,0,0,86.9,2021-01-13T02:00:00Z,PT60M
25,0,0,79.6,0,0,87.1,2021-01-13T03:00:00Z,PT60M
25,0,0,85,0,0,86.6,2021-01-13T04:00:00Z,PT60M
25,0,0,69.3,0,0,87.4,2021-01-13T05:00:00Z,PT60M
25,0,0,67,0,0,88.1,2021-01-13T06:00:00Z,PT60M
25,0,0,73.7,0,0,88.1,2021-01-13T07:00:00Z,PT60M
25,0,0,55.7,0,0,88.9,2021-01-13T08:00:00Z,PT60M
25,0,0,54.7,0,0,90,2021-01-13T09:00:00Z,PT60M
25,0,0,59.3,0,0,90.8,2021-01-13T10:00:00Z,PT60M
25,0,0,54.2,0,0,91.6,2021-01-13T11:00:00Z,PT60M
25,12,17,58,6,12,91.6,2021-01-13T12:00:00Z,PT60M
25,71,182,3.1,382,179,91.1,2021-01-13T13:00:00Z,PT60M
25,107,415,29.2,106,291,91.4,2021-01-13T14:00:00Z,PT60M
26,119,634,19.2,348,516,85.2,2021-01-13T15:00:00Z,PT60M
27,115,807,11.8,562,711,76.5,2021-01-13T16:00:00Z,PT60M
28,115,915,55.1,29,409,72.7,2021-01-13T17:00:00Z,PT60M
28,118,947,18.7,477,770,72.6,2021-01-13T18:00:00Z,PT60M
28,114,906,65.3,0,315,75.2,2021-01-13T19:00:00Z,PT60M
28,112,793,55.6,0,351,75.9,2021-01-13T20:00:00Z,PT60M
28,104,618,53.2,0,291,75.9,2021-01-13T21:00:00Z,PT60M
27,88,399,50.9,0,191,80.3,2021-01-13T22:00:00Z,PT60M
27,57,166,26.3,86,124,84.1,2021-01-13T23:00:00Z,PT60M
27,7,11,55,0,6,83.6,2021-01-14T00:00:00Z,PT60M
26,0,0,53.3,0,0,83.6,2021-01-14T01:00:00Z,PT60M
26,0,0,60.7,0,0,84.6,2021-01-14T02:00:00Z,PT60M
26,0,0,88.5,0,0,86.1,2021-01-14T03:00:00Z,PT60M
26,0,0,69.2,0,0,87.4,2021-01-14T04:00:00Z,PT60M
25,0,0,79.9,0,0,88.4,2021-01-14T05:00:00Z,PT60M
25,0,0,93.6,0,0,89.8,2021-01-14T06:00:00Z,PT60M
25,0,0,88.6,0,0,90.8,2021-01-14T07:00:00Z,PT60M
25,0,0,63.2,0,0,91.6,2021-01-14T08:00:00Z,PT60M
25,0,0,62.5,0,0,91.9,2021-01-14T09:00:00Z,PT60M
24,0,0,60.9,0,0,92.5,2021-01-14T10:00:00Z,PT60M
24,0,0,65.9,0,0,93,2021-01-14T11:00:00Z,PT60M
24,12,17,42.9,0,10,93.3,2021-01-14T12:00:00Z,PT60M
24,68,185,31.9,95,134,94.2,2021-01-14T13:00:00Z,PT60M
24,100,421,0.1,677,420,94.2,2021-01-14T14:00:00Z,PT60M
26,118,637,0,788,637,88.3,2021-01-14T15:00:00Z,PT60M
27,133,805,12.2,537,707,80.3,2021-01-14T16:00:00Z,PT60M
28,136,913,23,374,700,75.2,2021-01-14T17:00:00Z,PT60M
28,136,947,48.9,5,484,71.1,2021-01-14T18:00:00Z,PT60M
29,127,907,10.7,612,809,69,2021-01-14T19:00:00Z,PT60M
29,118,795,20.1,371,636,69.4,2021-01-14T20:00:00Z,PT60M
28,108,620,4.7,681,591,73,2021-01-14T21:00:00Z,PT60M
27,89,401,31.4,137,282,79.1,2021-01-14T22:00:00Z,PT60M
27,58,167,35.2,7,103,82.9,2021-01-14T23:00:00Z,PT60M
27,8,11,56.8,0,6,83.9,2021-01-15T00:00:00Z,PT60M
26,0,0,82.6,0,0,84.1,2021-01-15T01:00:00Z,PT60M
26,0,0,80.8,0,0,84.6,2021-01-15T02:00:00Z,PT60M
26,0,0,80.7,0,0,85.6,2021-01-15T03:00:00Z,PT60M
25,0,0,79.3,0,0,86.6,2021-01-15T04:00:00Z,PT60M
25,0,0,86.6,0,0,87.4,2021-01-15T05:00:00Z,PT60M
25,0,0,95.2,0,0,88.1,2021-01-15T06:00:00Z,PT60M
25,0,0,93.5,0,0,88.7,2021-01-15T07:00:00Z,PT60M
25,0,0,84.6,0,0,88.4,2021-01-15T08:00:00Z,PT60M
25,0,0,80.7,0,0,88.4,2021-01-15T09:00:00Z,PT60M
24,0,0,72.2,0,0,89.4,2021-01-15T10:00:00Z,PT60M
24,0,0,66.5,0,0,90.8,2021-01-15T11:00:00Z,PT60M
24,11,16,51.3,0,10,91.6,2021-01-15T12:00:00Z,PT60M
24,70,180,30.1,55,131,91.4,2021-01-15T13:00:00Z,PT60M
24,108,413,5.8,525,391,90.8,2021-01-15T14:00:00Z,PT60M
26,128,630,4,664,603,85.6,2021-01-15T15:00:00Z,PT60M
27,137,801,14.6,467,683,80,2021-01-15T16:00:00Z,PT60M
28,142,908,49.2,4,461,78.4,2021-01-15T17:00:00Z,PT60M
28,142,943,31.1,157,650,78.2,2021-01-15T18:00:00Z,PT60M
28,132,906,61.8,4,349,77.8,2021-01-15T19:00:00Z,PT60M
28,131,792,59.7,0,319,76.6,2021-01-15T20:00:00Z,PT60M
28,121,617,39.4,38,369,77.7,2021-01-15T21:00:00Z,PT60M
27,102,397,9.8,440,353,80.2,2021-01-15T22:00:00Z,PT60M
26,66,162,3.9,345,158,82.1,2021-01-15T23:00:00Z,PT60M
26,8,11,44.2,0,8,82.8,2021-01-16T00:00:00Z,PT60M
26,0,0,74.6,0,0,83.6,2021-01-16T01:00:00Z,PT60M
26,0,0,89.4,0,0,84.1,2021-01-16T02:00:00Z,PT60M
26,0,0,87.3,0,0,84.8,2021-01-16T03:00:00Z,PT60M
25,0,0,77.2,0,0,86.1,2021-01-16T04:00:00Z,PT60M
25,0,0,90,0,0,87.4,2021-01-16T05:00:00Z,PT60M
25,0,0,81.3,0,0,88.4,2021-01-16T06:00:00Z,PT60M
25,0,0,94.7,0,0,88.9,2021-01-16T07:00:00Z,PT60M
25,0,0,94.5,0,0,89.7,2021-01-16T08:00:00Z,PT60M
24,0,0,90.7,0,0,90.5,2021-01-16T09:00:00Z,PT60M
24,0,0,89.2,0,0,92.2,2021-01-16T10:00:00Z,PT60M
24,0,0,87.6,0,0,93.3,2021-01-16T11:00:00Z,PT60M
